,First12MonthOil_BBL,LateralLength_FT,ProppantIntensity_LBSPerFT,WaterIntensity_GALPerFT,OilGravity_API,AvgHzDistAtDrillTimeSameZone_FT,ClosestHzDistAtDrillTimeSameZone_FT,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,MEDIAN_WFMP Upper A - GROSS,MEDIAN_WFMP Upper A - NET_DPHI>8,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,MEDIAN_WFMP Upper A - NET_Res>30,MEDIAN_WFMP_UA_MRKR_SSTVD,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,VARIANCE_WFMP Upper A - GROSS,VARIANCE_WFMP Upper A - NET_DPHI>8,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,VARIANCE_WFMP Upper A - NET_Res>30,VARIANCE_WFMP_UA_MRKR_SSTVD,gor scf/stb
881,294245.03,10968.0,2003.4875,1798.1353,41.0,1984.766626,1984.766626,11.09,105.07,80.75,74.36,68.87,89.64,-8101.32,0.02,4.0,4.61,1.12,0.56,2.57,17.15,2405.5259658931195
882,265026.0,4556.0,0.18305531,2515.7732,46.0,2600.0,2600.0,9.33,106.24,112.75,68.03,74.87,116.94,-7803.74,0.0,8.73,0.23,0.05,0.45,0.12,43.46,3302.596726358923
883,214422.0,6186.0,2349.9922,2677.419,47.0,1243.776476,1243.776476,9.83,111.06,95.06,63.39,61.93,89.31,-7726.04,0.1,10.29,1.18,1.12,0.01,1.1,163.42,1651.458339162959
884,77009.81,4333.0,,23.309273,43.0,563.9911942,518.224087,10.79,83.87,75.98,65.68,,78.89,-8104.58,0.05,0.8,0.47,2.06,,1.51,31.14,2944.6947083754653
885,267593.0,10078.0,2515.635,2357.9346,48.0,922.6840858,922.6840858,10.89,157.76,107.46,81.18,72.95,113.03,-7694.19,0.04,25.83,4.5,0.32,0.05,1.38,4.21,4076.7434125705827
886,69441.0,6267.0,2734.0386,2780.2097,47.0,490.3866332,479.109872,8.71,167.44,74.91,61.64,60.64,83.67,-6907.21,0.1,26.3,0.27,0.85,0.07,1.16,1362.05,7885.730332224479
887,95660.0,6656.0,1733.5396,1140.8591,50.0,1164.828561,1164.828561,9.6,56.74,127.86,100.6,108.59,126.36,-8162.42,0.0,0.19,1.16,0.08,2.18,0.03,10.4,3285.8666109136525
888,71715.0,4461.0,2523.9502,2518.5442,46.0,2600.0,2600.0,9.97,85.81,86.17,65.05,49.67,66.44,-7546.34,0.0,17.05,0.03,2.34,9.43,26.35,2.95,8595.705222059541
889,260605.0,4264.0,2385.8818,2573.718,45.0,2600.0,2600.0,11.26,113.39,77.64,62.08,61.19,80.07,-8021.05,0.03,1.39,0.43,0.2,0.4,0.46,37.83,2242.3399397555686
890,173172.0,7360.0,2267.8276,2208.689,54.0,2600.0,2600.0,10.59,76.59,120.07,109.59,83.6,117.05,-6403.27,0.02,2.12,5.79,6.24,0.19,0.95,54.97,4943.986325733952
891,115924.0,6002.0,2246.113,2705.0237,40.0,1085.145539,1085.145539,10.21,115.18,93.52,64.7,61.61,87.77,-7719.68,0.02,1.55,0.58,0.28,0.0,0.14,0.04,1950.7263379455505
892,146246.14,8655.0,2479.0664,2527.1704,46.0,1709.357489,1709.357489,10.91,114.11,76.99,72.63,68.4,91.48,-8035.95,0.03,2.17,0.31,1.95,2.07,1.8,93.44,2908.0974718375473
893,270002.0,11045.0,,,49.0,2554.920709,2554.920709,9.66,137.95,103.53,70.34,69.41,85.89,-7931.5,0.04,200.04,2.72,2.6,3.67,22.95,874.06,5098.3177902385905
894,332691.94,4444.0,1874.3522,2298.9329,48.0,2600.0,2600.0,9.37,96.79,115.74,75.67,79.79,119.02,-7821.07,0.0,6.64,1.08,3.01,1.73,0.05,108.15,4076.540597887643
895,246980.0,7794.0,2415.178,2087.8052,48.0,748.7684024,745.1049663,9.45,82.19,116.68,71.14,70.91,100.38,-7155.19,0.02,5.6,5.03,0.77,0.06,3.96,7.91,4795.9146489594295
896,359646.0,10395.0,3001.9058,1938.1172,48.0,1574.050473,1574.050473,10.69,85.46,129.85,112.24,95.46,130.6,-7255.55,0.0,0.91,5.23,5.39,7.25,2.19,497.48,4294.358897360182
897,91008.0,4235.0,2472.1677,2307.126,,2600.0,2600.0,9.09,59.55,145.26,110.62,96.95,138.55,-6926.52,0.0,0.65,0.95,1.7,3.73,0.01,302.41,3539.8866033755276
898,218181.0,5310.0,2417.5781,2316.3276,48.0,2600.0,2600.0,8.99,93.72,119.24,71.19,74.54,113.1,-7341.56,0.02,3.53,0.85,0.1,0.43,4.47,103.97,4100.169125634221
899,421607.06,9752.0,1976.9208,2385.174,47.0,2600.0,2600.0,9.18,81.31,111.26,66.77,81.07,108.94,-7916.61,0.03,23.22,0.23,3.13,2.64,0.67,325.45,4205.281809085455
900,199622.0,9741.0,2567.555,1769.4542,49.0,1608.613934,1608.613934,8.62,48.72,139.3,91.72,86.4,129.04,-6332.19,0.06,1.42,0.94,36.11,22.34,29.97,464.64,4765.246315536364
901,,4259.0,1704.0015,1869.1963,47.0,2600.0,2600.0,9.83,134.29,122.72,83.16,72.99,120.18,-7522.52,0.02,10.9,0.39,0.03,0.68,1.31,18.27,
902,211977.0,8875.0,1428.2277,1346.176,45.0,2600.0,2600.0,11.6,60.59,99.15,90.92,81.77,95.89,-8279.12,0.27,4.25,0.01,11.2,0.63,1.87,10.22,2347.6320544209984
903,76827.09,4331.0,,,43.0,518.7054297,518.7054297,10.92,83.91,75.36,67.63,,78.11,-8102.13,0.04,0.89,0.63,1.01,,2.22,38.93,2611.4595776047227
904,200353.0,4779.0,2517.919,2313.702,47.0,2600.0,2600.0,9.74,136.98,100.17,75.9,70.42,102.99,-7702.52,0.0,1.98,1.73,0.13,2.01,0.4,753.09,4167.9136324387455
905,72025.0,7424.0,1142.0636,1100.1692,50.0,2600.0,2600.0,10.33,144.5,119.89,83.23,71.94,116.92,-7516.56,0.11,41.41,4.04,0.03,0.35,4.62,109.74,2887.6501214855953
906,182826.0,7685.0,,2245.5652,45.0,2600.0,2600.0,9.66,113.97,88.19,54.4,53.08,69.49,-7492.38,0.02,7.91,110.26,0.91,5.31,2.03,2509.74,9466.339579709671
907,106232.0,4404.0,409.32312,2997.011,50.0,817.3334578,817.3334578,9.37,73.86,115.98,97.91,83.24,133.66,-7512.17,0.0,0.5,0.34,1.34,0.01,0.01,17.64,4366.735070411929
908,161449.0,7369.0,2322.523,1736.853,50.0,769.3351531,769.3351531,10.03,59.76,98.38,74.9,70.09,83.73,-7168.78,0.0,1.41,10.29,0.62,0.83,6.23,5.17,6162.398032815317
909,169873.36,7104.0,2535.7095,2172.8147,43.0,879.8635819,826.9654686,9.68,91.13,89.49,64.47,,83.8,-7646.51,0.1,73.65,1.62,4.53,,6.04,10.59,1577.72972760414
910,189734.0,9521.0,2114.224,2262.1287,47.0,818.7522549,818.7522549,8.98,107.1,109.58,78.28,78.08,123.15,-7474.49,0.05,40.45,21.74,1.02,5.72,10.0,200.71,3410.3797948707133
911,118415.0,9071.0,1425.8362,1367.3132,48.0,2600.0,2600.0,9.38,83.0,129.3,100.21,84.59,135.96,-7659.38,0.0,0.06,5.16,0.24,0.17,0.0,48.09,3065.414010049403
912,50591.0,4981.0,2633.5508,3295.8743,52.0,2600.0,2600.0,6.96,101.35,73.6,67.11,62.39,77.94,-6978.75,1.33,2.77,0.06,0.25,0.02,0.1,778.62,14537.981063825582
913,119722.0,7453.0,2464.3123,2320.963,,2600.0,2600.0,9.75,82.34,128.43,103.19,85.93,134.23,-7531.25,0.0,0.08,2.53,0.61,0.88,0.03,93.87,3550.709142847597
914,76993.87,3646.0,1307.4265,1219.9907,46.0,1191.248043,944.1527221,10.89,94.29,78.46,67.28,62.42,76.21,-8093.62,0.01,1.64,0.37,0.13,0.25,0.56,8.45,2910.5202790819585
915,44771.0,4836.0,2749.1963,2553.7927,47.0,2600.0,2600.0,-19.51,186.25,76.67,55.79,64.97,72.98,-7440.93,212.15,283.67,2.28,6.98,0.72,3.73,323.57,16737.106609188984
916,174791.0,4745.0,3002.1611,2909.1794,47.0,1967.536809,1321.515303,10.35,83.75,130.2,109.03,91.79,132.11,-7353.11,0.0,0.08,0.81,0.81,1.24,0.17,9.41,3871.04599207053
917,73894.0,10314.0,1904.7917,2007.9742,57.0,919.3979392,919.3979392,10.15,74.27,115.6,102.74,82.36,114.16,-6369.74,0.05,3.52,7.67,17.52,0.06,2.89,435.85,5923.94511056378
918,207567.0,10237.0,2360.7878,2219.8293,50.0,1108.865798,1103.808321,10.43,104.8,88.3,73.48,71.86,86.37,-7057.22,0.03,112.76,6.47,3.72,2.26,30.41,5423.08,8538.163580916042
919,,4517.0,2089.0369,1892.2874,56.0,1584.432858,1584.432858,9.91,83.46,121.07,96.21,79.96,123.68,-7348.52,0.0,0.2,0.0,1.65,0.61,0.25,94.09,
920,3614.0,4123.0,2573.3926,2616.9253,60.0,2600.0,2600.0,9.77,65.85,108.51,92.43,89.97,110.74,-6557.34,0.01,0.34,0.1,2.29,0.08,0.27,3.91,15960.15495296071
921,162740.0,7344.0,2406.506,2380.7854,42.0,862.7913343,851.4063149,9.87,112.86,88.03,65.13,61.42,88.65,-7870.38,0.06,6.12,0.07,1.27,3.84,0.9,191.48,2383.439842693868
922,111458.0,7274.0,2401.6223,3098.7747,49.0,2600.0,2600.0,13.36,74.68,85.57,92.4,83.81,73.01,-8234.82,0.0,0.91,13.82,0.3,0.28,0.95,1436.4,12312.673832295573
923,226517.66,7467.0,2591.1968,2729.2856,41.0,844.0963384,800.6260345,10.78,81.8,102.86,95.27,85.13,100.78,-8012.52,0.02,24.05,0.5,0.31,0.32,0.96,153.22,5566.3324440134165
924,,10745.0,2343.0042,1464.2501,62.0,2600.0,2600.0,9.4,91.46,113.37,69.75,66.99,97.88,-7033.72,0.01,15.64,1.15,0.33,0.81,1.39,215.57,
925,140135.72,6284.0,1656.1007,1126.4675,49.0,1006.996933,710.9172678,9.1,87.61,122.55,69.87,69.97,105.34,-7161.78,0.0,0.56,1.89,0.16,0.0,1.77,108.6,5526.806869797365
926,432672.0,11767.0,2243.722,2002.2488,39.0,2600.0,2600.0,8.91,92.17,129.73,94.42,89.0,127.45,-7762.13,0.07,19.11,7.33,4.15,10.58,0.52,1149.33,3295.667387767177
927,187977.55,9878.0,2512.9277,1954.2721,43.0,960.0079961,937.7182988,10.18,77.17,89.34,67.82,,83.9,-7683.26,0.01,121.21,0.86,0.52,,5.49,85.87,1586.2341008274661
928,168836.33,10072.0,2505.3674,2084.7004,44.0,911.3235966,911.3235966,10.51,89.42,76.16,66.66,63.94,78.02,-7882.99,0.31,33.5,7.89,15.9,16.44,8.88,312.99,1727.1233033790772
929,6076.0,5259.0,2529.4028,1796.081,54.0,1480.392168,742.9737419,3.49,101.04,84.54,32.47,,71.2,-5113.48,0.02,0.08,0.2,0.04,,0.0,106.3,16508.06451612903
930,100052.766,4781.0,2766.485,2762.436,53.0,2600.0,2600.0,7.57,105.77,116.07,68.87,,104.53,-5771.05,0.01,17.31,1.16,0.01,,2.68,6.74,8884.581361798633
931,163363.16,7534.0,1259.2401,1577.4463,44.0,1705.637208,1460.60698,10.75,93.24,95.24,69.93,,76.05,-8089.32,0.19,4.68,0.45,28.57,,0.6,42.77,2223.15386161727
932,,9780.02,,,,1775.520562,1775.520562,10.8,94.79,132.85,111.54,103.29,133.17,-6777.79,0.06,6.47,2.79,8.93,1.16,0.32,89.58,
933,55727.0,9464.0,2516.4138,2379.3733,,2600.0,2600.0,7.56,61.83,140.21,66.95,63.23,130.26,-6686.03,0.03,4.65,8.34,9.01,22.82,1.69,67.8,5140.632009618318
934,144086.0,4329.0,3054.5798,2562.994,50.0,655.6219776,490.1654358,10.61,80.56,135.93,115.48,99.89,134.64,-7438.46,0.0,0.33,0.4,0.37,0.79,0.1,487.06,3424.3021528809186
935,76741.1,3539.0,,,43.0,516.5925779,516.5925779,10.41,112.81,81.58,62.32,54.45,78.64,-8025.01,0.01,1.04,1.5,0.11,0.31,0.12,20.98,2330.247676929311
936,148636.0,4314.0,1699.5568,1618.4718,44.0,2600.0,2600.0,9.24,72.44,86.68,59.06,,85.01,-7961.8,0.03,0.17,0.2,0.48,,2.03,104.62,1723.626846793509
937,219912.0,7676.0,1651.1018,1648.6478,52.0,2600.0,2600.0,7.27,86.09,99.33,58.19,,86.12,-5621.27,0.04,29.41,1.59,0.07,,4.92,48.23,4992.442431518062
938,100161.0,2801.0,1824.2117,2078.1382,47.0,1483.513887,1483.513887,8.52,159.35,69.42,43.73,54.72,61.18,-7363.23,0.0,0.97,0.07,5.33,0.01,0.06,529.63,2231.567176845279
939,283910.0,9330.0,1966.4954,2298.461,45.0,2600.0,2600.0,10.72,86.59,94.11,61.01,54.74,71.11,-7702.4,0.04,18.39,12.51,10.73,0.61,0.75,279.38,6296.555246380895
940,66263.0,6690.0,1950.0165,1695.4062,48.0,2600.0,2600.0,12.04,179.83,92.38,80.35,69.38,97.12,-7239.39,0.01,1.88,9.42,3.03,0.44,1.0,1503.8,5487.57224997359
941,172952.0,6865.0,2033.6805,2276.1248,48.0,2600.0,2600.0,9.69,109.42,90.02,75.36,72.53,93.47,-7012.1,0.04,68.12,2.32,1.59,3.14,5.95,4594.53,6141.900642952958
942,112986.0,4887.0,2004.0557,1469.407,43.0,920.7070513,868.2257262,10.2,116.39,110.11,76.04,71.61,101.9,-7324.17,0.02,2.8,3.28,0.1,0.13,4.4,86.25,4617.359672879826
943,79461.0,8337.0,2531.7034,2892.0376,54.0,2600.0,2600.0,12.46,59.53,80.92,66.68,62.97,49.24,-6672.51,0.26,143.68,5.11,0.99,0.33,4.26,247.13,21757.32749399076
